game,scene_id,scene,seq,speaker,speaker_canon,type,register,register_source,p_narration,n_words,text_sha1
Defiance,31,31,298,HYLDEN VOICES,Hylden Voices,speech,dialogue,model,0.1176,3,a8cc494ada62
Defiance,31,31,299,HYLDEN VOICES,Hylden Voices,speech,dialogue,constraint,,17,78202de30d26
Defiance,31,31,300,HYLDEN VOICES,Hylden Voices,speech,dialogue,model,0.0517,4,824dfaf28345
Defiance,32,32,301,MOEBIUS,Moebius,speech,dialogue,constraint,,15,8982aad7b6c0
Defiance,32,32,302,MOEBIUS,Moebius,speech,dialogue,model,0.3340,10,cca04cbc33dc
Defiance,32,32,303,KAIN,Kain,speech,dialogue,model,0.0022,4,262e69792699
Defiance,32,32,304,MOEBIUS,Moebius,speech,dialogue,model,0.0022,1,db92a70e2929
Defiance,32,32,305,KAIN,Kain,speech,dialogue,model,0.0086,10,fc66bba4131d
Defiance,32,32,306,KAIN,Kain,speech,dialogue,model,0.0116,10,e43f50cad598
Defiance,32,32,307,MOEBIUS,Moebius,speech,dialogue,model,0.0639,4,f660a9c413db
Defiance,32,32,308,KAIN,Kain,speech,dialogue,model,0.0482,20,09fc99fb898c
Defiance,32,32,309,KAIN,Kain,speech,dialogue,manual,,11,32e95c933ac2
Defiance,32,32,310,MOEBIUS,Moebius,speech,dialogue,model,0.0106,11,42ea22819317
Defiance,32,32,311,KAIN,Kain,speech,dialogue,model,0.0187,15,1160ec4701a3
Defiance,32,32,312,MOEBIUS,Moebius,speech,dialogue,model,0.0173,15,ed4ca2380e54
Defiance,32,32,313,KAIN,Kain,speech,dialogue,model,0.1056,4,904dcb9548ad
Defiance,32,32,314,MOEBIUS,Moebius,speech,dialogue,constraint,0.6635,21,4df15ad68d80
Defiance,32,32,315,MOEBIUS,Moebius,speech,dialogue,model,0.0531,22,c5cd327c1322
Defiance,32,32,316,RAZIEL,Raziel,speech,dialogue,model,0.0132,11,cb51e167c128
Defiance,32,32,317,MOEBIUS,Moebius,speech,dialogue,model,0.0686,3,4cc8f501a9f3
Defiance,32,32,318,RAZIEL,Raziel,speech,dialogue,model,0.0398,19,559d689f119d
Defiance,32,32,319,RAZIEL,Raziel,speech,dialogue,model,0.0172,11,4632982c31cd
Defiance,32,32,320,ELDER GOD,Elder God,speech,dialogue,model,0.1420,36,55e2867c9bc7
Defiance,32,32,321,RAZIEL,Raziel,speech,dialogue,model,0.0161,12,57bf1a16e960
Defiance,32,32,322,ELDER GOD,Elder God,speech,dialogue,model,0.0236,15,92436c3ec6dd
Defiance,32,32,323,RAZIEL,Raziel,speech,dialogue,model,0.0112,10,0b3a37d38639
Defiance,32,32,324,ELDER GOD,Elder God,speech,dialogue,model,0.1413,39,bc0e7ead039a
Defiance,32,32,325,JANOS AUDRON,Janos Audron,speech,dialogue,model,0.0686,3,e8d7f1007533
Defiance,32,32,326,RAZIEL,Raziel,speech,narration,model,0.8806,27,b9e84f13cac5
Defiance,32,32,327,ARIEL,Ariel,speech,dialogue,model,0.0062,9,1f9319c1e76c
Defiance,32,32,328,RAZIEL,Raziel,speech,narration,model,0.9551,48,5dbfcdf53869
Defiance,32,32,329,KAIN,Kain,speech,dialogue,model,0.1006,5,9c169b65b776
Defiance,32,32,330,RAZIEL,Raziel,speech,dialogue,manual,,11,b5b2aca000f9
Defiance,32,32,331,ARIEL,Ariel,speech,dialogue,constraint,,13,955120d68584
Defiance,32,32,332,ELDER GOD,Elder God,speech,dialogue,model,0.1429,6,f0ecae77fc92
Defiance,32,32,333,MOEBIUS,Moebius,speech,dialogue,model,0.0168,1,e9de2a7a651f
Defiance,32,32,334,KAIN,Kain,speech,dialogue,model,0.0016,5,9844d629895f
Defiance,32,32,335,MOEBIUS,Moebius,speech,dialogue,model,0.0386,2,0489994a8c43
Defiance,32,32,336,KAIN,Kain,speech,dialogue,model,0.0101,2,9a4178226d43
Defiance,32,32,337,RAZIEL,Raziel,speech,dialogue,model,0.0639,4,156342a08755
Defiance,32,32,338,KAIN,Kain,speech,dialogue,model,0.0199,2,ab937b67465a
Defiance,32,32,339,RAZIEL,Raziel,speech,dialogue,manual,,19,32418abfd621
Defiance,32,32,340,RAZIEL,Raziel,speech,dialogue,model,0.1009,33,0ab3bc46a783
Defiance,32,32,341,KAIN,Kain,speech,dialogue,model,0.1889,7,d28ac531423c
Defiance,32,32,342,RAZIEL,Raziel,speech,dialogue,model,0.0061,8,eff60a320597
Defiance,32,32,343,KAIN,Kain,speech,dialogue,model,0.0168,1,0a0655842ac8
Defiance,32,32,344,ELDER GOD,Elder God,speech,dialogue,model,0.0076,8,a6be8f947f3c
Defiance,32,32,345,KAIN,Kain,speech,dialogue,model,0.1056,4,41a3cbf364d0
